444,Macael,37.33318,-2.30087
445,Mairena del Alcor,37.37301,-5.74951
446,Mairena del Aljarafe,37.34461,-6.06391
447,Mancha Real,37.78627,-3.61226
448,Manilva,36.37645,-5.25026
449,Manzanilla,37.38987,-6.43295
450,Maracena,37.20764,-3.63493
451,María,37.71023,-2.16454
452,Marbella,36.51543,-4.88583
453,Marchal,37.29639,-3.20353
454,Marchena,37.329,-5.41681
455,Marinaleda,37.3712,-4.95949
456,Marmolejo,38.04549,-4.17029
457,Martín de la Jara,37.10867,-4.96347
458,Martos,37.72107,-3.97264
459,Mazagón,37.13749,-6.82697
460,Málaga,36.72016,-4.42034
461,Medina Sidonia,36.45695,-5.92717
462,Mengibar,37.96978,-3.80884
463,Mijas,36.59575,-4.63728
464,Moclín,37.33959,-3.78651
465,Moclinejo,36.77134,-4.25514
466,Moguer,37.27559,-6.83851
467,Mojacar,37.1402,-1.85102
468,Mollina,37.12534,-4.65686
469,Molvízar,36.78592,-3.60783
470,Monachil,37.1332,-3.53724
471,Monda,36.63027,-4.83192
472,Montalbán de Córdoba,37.57996,-4.74935
473,Montefrío,37.32308,-4.00898
474,Montejaque,36.73684,-5.2499
475,Montejicar,37.57223,-3.50527
476,Montellano,36.99531,-5.57145
477,Montemayor,37.6479,-4.69779
478,Montilla,37.58627,-4.63805
479,Montillana,37.50168,-3.67368
480,Montizón,38.34249,-3.10404
481,Montoro,38.02409,-4.3834
482,Monturque,37.47186,-4.58164
483,Moraleda de Zafayona,37.16723,-3.96505
484,Morón de la Frontera,37.12084,-5.45403
485,Moriles,37.4367,-4.60761
486,Motril,36.75066,-3.5179
487,Murtas,36.88504,-3.10945
488,Navas de San Juan,38.18382,-3.31598
489,Níjar,36.96655,-2.20595
490,Nívar,37.25909,-3.57768
491,Nerja,36.75278,-3.8744
492,Nerva,37.69627,-6.54967
493,Niebla,37.36213,-6.67894
494,Nigüelas,36.9776,-3.53949
495,Noalejo,37.53017,-3.65615
496,Nueva-Carteya,37.5863,-4.46759
497,Obejo,38.13265,-4.80018
498,Ogíjares,37.11913,-3.60772
499,Ohanes,37.03861,-2.74524
500,Ojén,36.56486,-4.85561
501,Olivares,37.41802,-6.15603
502,Olula de Castro,37.17475,-2.4743
503,Olula del Río,37.35445,-2.29754
504,Olvera,36.93418,-5.26678
505,Orce,37.7212,-2.47752
506,Orcera,38.31742,-2.66487
507,Oria,37.4853,-2.29292
508,Osuna,37.2376,-5.10311
509,Otívar,36.81582,-3.67979
510,Otura,37.08846,-3.63321
511,Padul,37.02462,-3.62678
512,Padules,36.99813,-2.77367
513,Palenciana,37.24851,-4.58261
514,Palma del Río,37.70024,-5.28121
515,Palomares del Río,37.32225,-6.05863
516,Palos de la Frontera,37.23457,-6.89471
517,Pampaneira,36.94015,-3.36096
518,Paradas,37.29047,-5.49703
519,Parauta,36.65629,-5.12916
520,Partaloa,37.40764,-2.22526
521,Paterna de Rivera,36.52246,-5.86578
522,Paterna del Campo,37.41948,-6.40248
523,Paterna del Río,37.02222,-2.95343
524,Paymogo,37.73999,-7.34499
525,Pórtugos,36.94193,-3.31066
526,Peal de Becerro,37.91338,-3.12148
527,Peñaflor,37.70892,-5.34504
528,Peñarroya-Pueblonuevo,38.3,-5.26667
529,Pedrera,37.22604,-4.8942
530,Pedro Abad,37.96686,-4.4556
531,Pedro Martínez,37.5029,-3.23134
532,Pedroche,38.42848,-4.76325
533,Pegalajar,37.74008,-3.64946
534,Peligros,37.23231,-3.62901
535,Periana,36.92931,-4.19163
536,Piñar,37.44457,-3.43861
537,Pilas,37.30337,-6.30097
538,Pinos Genil,37.16346,-3.50215
539,Pinos Puente,37.25109,-3.74967
540,Pizarra,36.76543,-4.70833
541,Polícar,37.25759,-3.23375
542,Polopos,36.79466,-3.29816
543,Porcuna,37.87102,-4.18501
544,Posadas,37.80205,-5.10726
